Angle,Wind_Speed,Lift_Calculated,Drag_Calculated,Lift_Data,Drag_Data
2.0,27.77,2.914120513107919,-0.020660636633342992,9.54,0.67
2.0,27.74,2.907827650780315,-0.02061602127122963,9.53,0.67
2.0,27.95,2.9520205263193104,-0.02092934151285545,9.53,0.67
2.0,27.95,2.9520205263193104,-0.02092934151285545,9.53,0.67
2.0,27.92,2.9456868527786297,-0.02088443680593286,9.52,0.68
2.0,27.83,2.926726643369664,-0.02075001202997432,9.54,0.68
2.0,27.89,2.939359981106795,-0.020839580323145142,9.57,0.68
2.0,27.83,2.926726643369664,-0.02075001202997432,9.57,0.68
2.0,27.86,2.933039911303806,-0.020794772064492293,9.56,0.68
2.0,27.98,2.958361001728838,-0.020974294443912918,9.53,0.68
2.0,28.13,2.9901654068091674,-0.02119978246122334,9.49,0.68
2.1,27.84,3.02331841220649,-0.02694188399420604,7.06,0.54
2.1,27.78,3.0103009099393074,-0.026825880322690412,7.06,0.54
2.1,27.78,3.0103009099393074,-0.026825880322690412,7.05,0.54
2.1,28.02,3.062539430364249,-0.02729139667440362,7.06,0.54
2.1,27.93,3.04289732540608,-0.027116358771995325,7.06,0.54
2.1,27.72,2.9973114928981586,-0.026710126928783225,7.06,0.54
2.1,27.63,2.9778800271352526,-0.026536966108438295,7.06,0.54
2.1,27.69,2.9908273163373487,-0.026652344085932807,7.06,0.54
2.1,27.72,2.9973114928981586,-0.026710126928783225,7.06,0.54
2.1,27.78,3.0103009099393074,-0.026825880322690412,7.06,0.54
2.1,27.93,3.04289732540608,-0.027116358771995325,7.06,0.54
2.1,27.9,3.0363639996997076,-0.027058137943330115,7.03,0.54
2.1,27.9,3.0363639996997076,-0.027058137943330115,7.01,0.53
2.1,28.05,3.069100841296655,-0.02734986778067727,7.01,0.53
2.1,28.14,3.088827201932929,-0.027525656515910907,7.02,0.53
2.1,28.02,3.062539430364249,-0.02729139667440362,7.02,0.53
2.1,27.93,3.04289732540608,-0.027116358771995325,7.03,0.53
2.1,27.9,3.0363639996997076,-0.027058137943330115,7.03,0.54
2.1,27.93,3.04289732540608,-0.027116358771995325,7.03,0.53
2.1,27.96,3.0494376724189607,-0.027174642170062647,7.05,0.53
3.0,27.72,3.6053922584299,-0.06634421527603983,7.7,0.59
3.0,28.11,3.707556356399619,-0.06822417629646349,7.72,0.59
3.0,27.87,3.6445172271270216,-0.06706416893429741,7.73,0.59
3.0,27.81,3.628841902377564,-0.06677572123009318,7.73,0.58
3.0,27.9,3.6523675581370534,-0.0672086259068501,7.73,0.58
3.0,27.87,3.6445172271270216,-0.06706416893429741,7.74,0.58
3.0,27.84,3.6366753418738584,-0.06691986737537843,7.75,0.58
3.0,27.87,3.6445172271270216,-0.06706416893429741,7.75,0.58
3.0,27.84,3.6366753418738584,-0.06691986737537843,7.76,0.58
3.0,27.9,3.6523675581370534,-0.0672086259068501,7.76,0.58
3.0,27.87,3.6445172271270216,-0.06706416893429741,7.76,0.58
3.0,27.78,3.621016908638141,-0.06663173049844168,7.76,0.59
3.0,27.72,3.6053922584299,-0.06634421527603983,7.77,0.58
3.0,27.75,3.6132003606555863,-0.06648789518042389,7.77,0.58
3.0,27.84,3.6366753418738584,-0.06691986737537843,7.77,0.58
3.0,27.81,3.628841902377564,-0.06677572123009318,7.77,0.59
3.0,27.69,3.597592601961084,-0.06620069078528952,7.78,0.59
3.0,27.72,3.6053922584299,-0.06634421527603983,7.78,0.59
3.0,27.75,3.6132003606555863,-0.06648789518042389,7.78,0.59
3.0,27.75,3.6132003606555863,-0.06648789518042389,7.78,0.58
3.0,28.31,3.7605018677959503,-0.06919844709813984,10.55,0.75
3.0,28.34,3.768476069906732,-0.06934518347065394,10.55,0.75
3.0,28.37,3.7764587177743847,-0.06949207525680177,10.53,0.75
3.0,28.31,3.7605018677959503,-0.06919844709813984,10.51,0.75
3.0,28.37,3.7764587177743847,-0.06949207525680177,10.51,0.75
3.0,28.37,3.7764587177743847,-0.06949207525680177,10.51,0.75
3.0,28.31,3.7605018677959503,-0.06919844709813984,10.52,0.75
3.0,28.25,3.7445788008449945,-0.06890544059401288,10.51,0.75
3.0,28.31,3.7605018677959503,-0.06919844709813984,10.51,0.75
3.0,28.22,3.73662993600482,-0.06875917046239997,10.52,0.75
3.0,28.1,3.7049189342128175,-0.06817564407228571,10.51,0.75
3.0,28.22,3.73662993600482,-0.06875917046239997,10.5,0.75
3.0,28.19,3.728689516921515,-0.06861305574442081,10.5,0.75
3.0,28.07,3.6970122981569893,-0.06803015100884145,10.52,0.75
3.0,28.07,3.6970122981569893,-0.06803015100884145,10.54,0.75
3.0,28.19,3.728689516921515,-0.06861305574442081,10.56,0.75
3.0,28.04,3.6891141078580305,-0.06788481335903095,10.56,0.75
3.0,28.07,3.6970122981569893,-0.06803015100884145,10.55,0.75
3.0,28.22,3.73662993600482,-0.06875917046239997,10.57,0.75
3.0,28.4,3.784449811398905,-0.06963912245658331,10.58,0.75
4.0,27.6,3.851454856597271,-0.0791325999065107,8.51,0.66
4.0,27.75,3.8934322562335058,-0.07999507419069966,8.49,0.65
4.0,27.87,3.9271779901849775,-0.08068841937135501,8.47,0.64
4.0,27.84,3.918727905510236,-0.08051480259674916,8.46,0.64
4.0,27.84,3.918727905510236,-0.08051480259674916,8.45,0.64
4.0,27.9,3.935637175650968,-0.08086222313225552,8.45,0.64
4.0,27.84,3.918727905510236,-0.08051480259674916,8.43,0.64
4.0,27.87,3.9271779901849775,-0.08068841937135501,8.43,0.64
4.0,27.99,3.9610693367964327,-0.08138475633272516,8.42,0.64
4.0,27.93,3.9441054619082068,-0.08103621387945073,8.42,0.64
4.0,27.96,3.9525828489566956,-0.08121039161294061,8.45,0.64
4.0,27.93,3.9441054619082068,-0.08103621387945073,8.46,0.64
4.0,27.9,3.935637175650968,-0.08086222313225552,8.49,0.64
4.0,27.84,3.918727905510236,-0.08051480259674916,8.49,0.64
4.0,27.78,3.9018550385345003,-0.0801681300064215,8.53,0.64
4.0,27.81,3.910286921626743,-0.08034137280843798,8.55,0.64
4.0,27.81,3.910286921626743,-0.08034137280843798,8.57,0.64
4.0,27.87,3.9271779901849775,-0.08068841937135501,8.57,0.64
4.0,27.84,3.918727905510236,-0.08051480259674916,8.57,0.64
4.0,27.87,3.9271779901849775,-0.08068841937135501,8.58,0.64
4.0,28.16,4.00933133838965,-0.0823763550415148,11.29,0.81
4.0,28.07,3.9837444637929513,-0.0818506430740357,11.29,0.82
4.0,28.1,3.9922643212006026,-0.08202569341023407,11.27,0.82
4.0,28.07,3.9837444637929513,-0.0818506430740357,11.27,0.82
4.0,28.22,4.0264347587436955,-0.08272776461797424,11.25,0.82
4.0,28.22,4.0264347587436955,-0.08272776461797424,11.25,0.82
4.0,28.13,4.000793279399502,-0.08220093073272708,11.23,0.82
4.0,28.13,4.000793279399502,-0.08220093073272708,11.23,0.82
4.0,28.1,3.9922643212006026,-0.08202569341023407,11.21,0.81
4.0,28.13,4.000793279399502,-0.08220093073272708,11.2,0.81
4.0,28.1,3.9922643212006026,-0.08202569341023407,11.22,0.81
4.0,28.19,4.017878498171049,-0.08255196633659719,11.22,0.81
4.0,28.25,4.035000120107592,-0.08290374988564597,11.22,0.81
4.0,28.16,4.00933133838965,-0.0823763550415148,11.23,0.81
4.0,28.1,3.9922643212006026,-0.08202569341023407,11.23,0.81
4.0,28.19,4.017878498171049,-0.08255196633659719,11.2,0.81
4.0,28.22,4.0264347587436955,-0.08272776461797424,11.2,0.81
4.0,28.19,4.017878498171049,-0.08255196633659719,11.18,0.81
4.0,28.25,4.035000120107592,-0.08290374988564597,11.18,0.81
4.0,28.37,4.069352573475666,-0.08360956081927967,11.16,0.81
5.0,28.04,3.9677359876215026,-0.06564794438838946,11.84,0.88
5.0,28.22,4.01884046848266,-0.06649349059611027,11.84,0.88
5.0,28.28,4.03594796444578,-0.06677654167287427,11.84,0.88
5.0,28.13,3.993247351734293,-0.06607004117551778,11.84,0.88
5.0,28.25,4.027389674651132,-0.0666349409881887,11.84,0.88
5.0,28.19,4.0103003459403626,-0.06635219049663899,11.84,0.88
5.0,28.25,4.027389674651132,-0.0666349409881887,11.8,0.88
5.0,28.28,4.03594796444578,-0.06677654167287427,11.77,0.88
5.0,28.16,4.00176930702424,-0.06621104068977482,11.77,0.88
5.0,28.25,4.027389674651132,-0.0666349409881887,11.79,0.88
5.0,28.1,3.984734480070522,-0.06592919195386789,11.83,0.88
5.0,28.01,3.9592503668362564,-0.06550754604456097,11.86,0.88
5.0,28.01,3.9592503668362564,-0.06550754604456097,11.86,0.88
5.0,28.04,3.9677359876215026,-0.06564794438838946,11.86,0.88
5.0,27.95,3.9423063761442885,-0.06522720023472534,11.87,0.88
5.0,28.07,3.9762306920329245,-0.0657884930248251,11.88,0.88
5.0,28.13,3.993247351734293,-0.06607004117551778,11.88,0.88
5.0,28.13,3.993247351734293,-0.06607004117551778,11.85,0.88
5.0,28.31,4.044515337866602,-0.06691829265016694,11.81,0.88
5.0,28.34,4.0530917949136,-0.06706019392006678,11.8,0.88
5.1,27.78,3.8822759382092022,-0.06136618739110577,9.36,0.72
5.1,27.78,3.8822759382092022,-0.06136618739110577,9.38,0.71
5.1,27.81,3.890665510994331,-0.06149879931871157,9.38,0.7
5.1,27.87,3.9074718219378832,-0.06176445257034287,9.37,0.7
5.1,27.81,3.890665510994331,-0.06149879931871157,9.36,0.69
5.1,27.81,3.890665510994331,-0.06149879931871157,9.35,0.69
5.1,27.78,3.8822759382092022,-0.06136618739110577,9.35,0.69
5.1,27.93,3.924314353379157,-0.062030678350533684,9.36,0.69
5.1,27.99,3.941193105318154,-0.06229747665928406,9.37,0.69
5.1,27.93,3.924314353379157,-0.062030678350533684,9.35,0.69
5.1,27.81,3.890665510994331,-0.06149879931871157,9.35,0.69
5.1,27.87,3.9074718219378832,-0.06176445257034287,9.34,0.69
5.1,27.93,3.924314353379157,-0.062030678350533684,9.34,0.69
5.1,27.84,3.8990641389038916,-0.06163155437845728,9.34,0.69
5.1,27.78,3.8822759382092022,-0.06136618739110577,9.34,0.69
5.1,27.87,3.9074718219378832,-0.06176445257034287,9.34,0.69
5.1,27.93,3.924314353379157,-0.062030678350533684,9.35,0.69
5.1,27.87,3.9074718219378832,-0.06176445257034287,9.35,0.69
5.1,27.84,3.8990641389038916,-0.06163155437845728,9.35,0.69
5.1,27.75,3.873895420548503,-0.06123371859563984,9.35,0.69
6.0,27.84,3.7227025505111357,-0.022407984021267306,10.05,0.76
6.0,27.75,3.698672257939175,-0.022263338993985998,10.01,0.75
6.0,27.87,3.730729939125299,-0.022456303110251187,9.99,0.75
6.0,27.99,3.762925949032829,-0.022650099865637253,9.99,0.76
6.0,27.93,3.746810652988888,-0.02255309740805411,9.99,0.76
6.0,27.72,3.6906794515053636,-0.02221522806478234,9.98,0.76
6.0,27.72,3.6906794515053636,-0.02221522806478234,9.98,0.76
6.0,27.99,3.762925949032829,-0.022650099865637253,9.98,0.75
6.0,27.93,3.746810652988888,-0.02255309740805411,9.96,0.75
6.0,27.78,3.706673709918074,-0.022311501963134715,9.94,0.75
6.0,27.78,3.706673709918074,-0.022311501963134715,9.94,0.75
6.0,27.87,3.730729939125299,-0.022456303110251187,9.94,0.75
6.0,27.93,3.746810652988888,-0.02255309740805411,9.96,0.75
6.0,27.9,3.7387659732845493,-0.02250467423918012,9.98,0.75
6.0,27.93,3.746810652988888,-0.02255309740805411,10.0,0.75
6.0,27.99,3.762925949032829,-0.022650099865637253,10.0,0.75
6.0,27.96,3.754863978238315,-0.022601572616873157,10.02,0.75
6.0,27.96,3.754863978238315,-0.022601572616873157,10.04,0.75
6.0,27.93,3.746810652988888,-0.02255309740805411,10.05,0.75
6.0,28.05,3.7790758272571225,-0.022747310483000625,10.05,0.75
6.0,28.31,3.8494582492020126,-0.02317096189348,12.39,0.94
6.0,28.1,3.7925604760540246,-0.022828478341746658,12.39,0.94
6.0,27.71,3.688017103926336,-0.022199202652813357,12.39,0.94
6.0,27.83,3.7200286755386562,-0.02239188922270491,12.4,0.95
6.0,28.1,3.7925604760540246,-0.022828478341746658,12.41,0.95
6.0,28.1,3.7925604760540246,-0.022828478341746658,12.41,0.95
6.0,28.31,3.8494582492020126,-0.02317096189348,12.46,0.95
6.0,28.25,3.833158514862862,-0.02307284925040234,12.46,0.95
6.0,28.01,3.7683053993097766,-0.02268248027589391,12.46,0.95
6.0,28.04,3.7763817793461048,-0.02273109425789977,12.46,0.95
6.0,28.1,3.7925604760540246,-0.022828478341746658,12.44,0.95
6.0,28.22,3.8250216160109183,-0.02302387098878109,12.43,0.95
6.0,28.25,3.833158514862862,-0.02307284925040234,12.42,0.95
6.0,28.16,3.8087737549422953,-0.022926070585373763,12.42,0.95
6.0,27.92,3.7441281324713214,-0.022536950569546663,12.44,0.95
6.0,28.07,3.7844668049275203,-0.022779760279850687,12.44,0.95
6.0,28.13,3.800662792725616,-0.022877248443587683,12.44,0.95
6.0,28.1,3.7925604760540246,-0.022828478341746658,12.44,0.95
6.0,28.1,3.7925604760540246,-0.022828478341746658,12.43,0.95
6.0,28.16,3.8087737549422953,-0.022926070585373763,12.42,0.95
7.0,28.34,3.56169065768475,0.0453608239770911,13.1,1.02
7.0,27.95,3.4643369802936954,0.044120951273904474,13.09,1.03
7.0,27.95,3.4643369802936954,0.044120951273904474,13.09,1.03
7.0,27.98,3.471777830802027,0.044215716132110235,13.06,1.03
7.0,28.01,3.479226663628086,0.04431058265116871,13.04,1.04
7.0,28.01,3.479226663628086,0.04431058265116871,13.02,1.04
7.0,27.83,3.4346534014376444,0.04374290844960859,13.02,1.04
7.0,27.74,3.4124745316317457,0.04346044377034018,13.02,1.04
7.0,27.86,3.442062322675066,0.04383726666440349,13.04,1.04
7.0,27.98,3.471777830802027,0.044215716132110235,13.05,1.04
7.0,28.13,3.5091018181095968,0.04469106533592975,13.05,1.03
7.0,28.07,3.494148276233386,0.0445006206718438,13.04,1.03
7.0,27.98,3.471777830802027,0.044215716132110235,13.03,1.03
7.0,27.92,3.4569041121030923,0.044026288076551436,13.03,1.03
7.0,27.98,3.471777830802027,0.044215716132110235,13.0,1.03
7.0,27.89,3.449479226230215,0.043931726540051105,12.98,1.03
7.0,27.71,3.4050975396652348,0.04336649219895614,12.98,1.03
7.0,27.92,3.4569041121030923,0.044026288076551436,12.98,1.03
7.0,27.98,3.471777830802027,0.044215716132110235,12.99,1.03
7.0,27.89,3.449479226230215,0.043931726540051105,12.99,1.03
7.2,27.9,3.3888936204161677,0.05991871382343566,10.84,0.83
7.2,27.9,3.3888936204161677,0.05991871382343566,10.83,0.83
7.2,27.93,3.3961854819349497,0.060047640550716735,10.81,0.83
7.2,27.9,3.3888936204161677,0.05991871382343566,10.8,0.83
7.2,27.84,3.3743334068730224,0.059661276038064065,10.83,0.83
7.2,27.84,3.3743334068730224,0.059661276038064065,10.83,0.83
7.2,27.84,3.3743334068730224,0.059661276038064065,10.84,0.83
7.2,27.84,3.3743334068730224,0.059661276038064065,10.84,0.83
7.2,27.93,3.3961854819349497,0.060047640550716735,10.85,0.83
7.2,27.87,3.3816095953955254,0.059789925652551444,10.85,0.83
7.2,27.87,3.3816095953955254,0.059789925652551444,10.86,0.83
7.2,27.81,3.3670650548486583,0.05953276497997356,10.84,0.83
7.2,27.81,3.3670650548486583,0.05953276497997356,10.83,0.83
7.2,27.84,3.3743334068730224,0.059661276038064065,10.83,0.83
7.2,27.99,3.4107927144669317,0.060305909674469506,10.86,0.83
7.2,28.05,3.425431292991472,0.060564733023809735,10.89,0.83
7.2,27.96,3.4034851799518715,0.060176705834394696,10.86,0.83
7.2,27.9,3.3888936204161677,0.05991871382343566,10.86,0.83
7.2,27.84,3.3743334068730224,0.059661276038064065,10.85,0.83
7.2,27.93,3.3961854819349497,0.060047640550716735,10.84,0.83
8.1,27.87,3.0937077199367558,0.1416058931090946,11.45,0.91
8.1,27.75,3.06712388851849,0.14038909193360344,11.47,0.9
8.1,27.75,3.06712388851849,0.14038909193360344,11.47,0.9
8.1,27.69,3.0538749887178014,0.13978266027979883,11.47,0.9
8.1,27.66,3.0472612927945675,0.13947993668638173,11.44,0.9
8.1,27.78,3.073759092395946,0.14069279999399104,11.42,0.9
8.1,27.81,3.0804014655914744,0.14099683621003536,11.41,0.9
8.1,27.9,3.100371601086506,0.1419109137921094,11.41,0.9
8.1,27.93,3.1070426515543312,0.14221626263078105,11.38,0.9
8.1,27.84,3.0870510081050777,0.14130120058173656,11.39,0.9
8.1,27.93,3.1070426515543312,0.14221626263078105,11.39,0.9
8.1,27.93,3.1070426515543312,0.14221626263078105,11.4,0.9
8.1,27.93,3.1070426515543312,0.14221626263078105,11.4,0.9
8.1,27.99,3.120406260444203,0.14282794477509483,11.4,0.9
8.1,27.9,3.100371601086506,0.1419109137921094,11.4,0.9
8.1,27.9,3.100371601086506,0.1419109137921094,11.38,0.9
8.1,27.9,3.100371601086506,0.1419109137921094,11.41,0.9
8.1,27.9,3.100371601086506,0.1419109137921094,11.42,0.9
8.1,27.93,3.1070426515543312,0.14221626263078105,11.42,0.9
8.1,27.93,3.1070426515543312,0.14221626263078105,11.43,0.9
8.1,28.22,3.171899090919566,0.14518488631846982,13.49,1.12
8.1,28.07,3.138269014720938,0.14364556282493343,13.47,1.11
8.1,27.98,3.118177000818649,0.14272590659669346,13.47,1.12
8.1,27.92,3.1048181714741596,0.14211444322281755,13.49,1.12
8.1,28.07,3.138269014720938,0.14364556282493343,13.49,1.12
8.1,28.16,3.158425552485893,0.14456817245408482,13.5,1.12
8.1,28.01,3.1248671694680046,0.14303213051711663,13.5,1.12
8.1,27.95,3.111494001487367,0.1424200108319271,13.51,1.12
8.1,28.13,3.1516995372461674,0.14426030775537751,13.51,1.12
8.1,28.19,3.1651587370436927,0.1448763653084489,13.5,1.12
8.1,28.19,3.1651587370436927,0.1448763653084489,13.48,1.12
8.1,28.19,3.1651587370436927,0.1448763653084489,13.49,1.12
8.1,28.04,3.131564507435434,0.1433386825931966,13.49,1.12
8.1,28.13,3.1516995372461674,0.14426030775537751,13.49,1.12
8.1,28.07,3.138269014720938,0.14364556282493343,13.47,1.12
8.1,28.1,3.144980691324516,0.14395277121232708,13.47,1.12
8.1,28.07,3.138269014720938,0.14364556282493343,13.47,1.12
8.1,28.01,3.1248671694680046,0.14303213051711663,13.48,1.12
8.1,27.92,3.1048181714741596,0.14211444322281755,13.52,1.13
8.1,28.01,3.1248671694680046,0.14303213051711663,13.53,1.13
9.0,27.81,2.8088022156416983,0.23789795202010122,11.94,0.96
9.0,27.93,2.83309444605246,0.23995543824413576,11.94,0.96
9.0,27.96,2.8391838466519284,0.24047119400777633,11.94,0.96
9.0,27.84,2.814865467446322,0.23841149305153073,11.95,0.96
9.0,27.84,2.814865467446322,0.23841149305153073,11.95,0.95
9.0,27.81,2.8088022156416983,0.23789795202010122,11.96,0.95
9.0,27.81,2.8088022156416983,0.23789795202010122,11.97,0.96
9.0,27.81,2.8088022156416983,0.23789795202010122,11.99,0.96
9.0,27.84,2.814865467446322,0.23841149305153073,11.99,0.96
9.0,27.78,2.8027455010357865,0.23738496467172449,11.99,0.96
9.0,27.72,2.7906516834200947,0.23636065102412923,12.0,0.96
9.0,27.72,2.7906516834200947,0.23636065102412923,11.99,0.96
9.0,27.72,2.7906516834200947,0.23636065102412923,11.99,0.96
9.0,27.75,2.796695323628585,0.2368725310064005,12.0,0.96
9.0,27.9,2.8270115826517026,0.23944023616354804,12.01,0.96
9.0,27.9,2.8270115826517026,0.23944023616354804,12.01,0.96
9.0,27.87,2.820935256449657,0.23892558776601305,12.01,0.96
9.0,27.93,2.83309444605246,0.23995543824413576,12.01,0.96
9.0,27.96,2.8391838466519284,0.24047119400777633,12.0,0.96
9.0,27.87,2.820935256449657,0.23892558776601305,11.98,0.96
9.0,28.07,2.8615675782167296,0.24236703554057626,13.78,1.2
9.0,27.77,2.8007280488779736,0.23721409192961063,13.81,1.2
9.0,27.98,2.8432470788286355,0.24081533878523265,13.81,1.2
9.0,28.16,2.8799469123932244,0.24392371544339464,13.83,1.2
9.0,28.04,2.8554542078886533,0.24184924960574228,13.83,1.19
9.0,28.04,2.8554542078886533,0.24184924960574228,13.8,1.19
