Angle,Wind_Speed,Lift_Calculated,Drag_Calculated,Lift_Data,Drag_Data
2.1,27.9,3.044729028838633,-0.027058137943330115,7.03,0.54
2.1,27.9,3.044729028838633,-0.027058137943330115,7.01,0.53
2.1,28.05,3.077556058777262,-0.02734986778067727,7.01,0.53
2.1,28.14,3.097336764538673,-0.027525656515910907,7.02,0.53
2.1,28.02,3.070976571489831,-0.02729139667440362,7.02,0.53
2.1,27.93,3.051280353526653,-0.027116358771995325,7.03,0.53
2.1,27.9,3.044729028838633,-0.027058137943330115,7.03,0.54
2.1,27.93,3.051280353526653,-0.027116358771995325,7.03,0.53
2.1,27.96,3.0578387188645264,-0.027174642170062647,7.05,0.53
3.0,27.72,3.947043126641754,-0.06634421527603983,7.7,0.59
3.0,28.11,4.058888404985071,-0.06822417629646349,7.72,0.59
3.0,27.87,3.9898756196707645,-0.06706416893429741,7.73,0.59
3.0,27.81,3.9727148842013964,-0.06677572123009318,7.73,0.58
3.0,27.9,3.9984698565343284,-0.0672086259068501,7.73,0.58
3.0,27.87,3.9898756196707645,-0.06706416893429741,7.74,0.58
3.0,27.84,3.9812906288931202,-0.06691986737537843,7.75,0.58
3.0,27.87,3.9898756196707645,-0.06706416893429741,7.75,0.58
3.0,27.84,3.9812906288931202,-0.06691986737537843,7.76,0.58
3.0,27.9,3.9984698565343284,-0.0672086259068501,7.76,0.58
3.0,27.87,3.9898756196707645,-0.06706416893429741,7.76,0.58
3.0,27.78,3.9641483855955952,-0.06663173049844168,7.76,0.59
3.0,27.72,3.947043126641754,-0.06634421527603983,7.77,0.58
3.0,27.75,3.955591133075714,-0.06648789518042389,7.77,0.58
3.0,27.84,3.9812906288931202,-0.06691986737537843,7.77,0.58
3.0,27.81,3.9727148842013964,-0.06677572123009318,7.77,0.59
3.0,27.69,3.9385043662937154,-0.06620069078528952,7.78,0.59
3.0,27.72,3.947043126641754,-0.06634421527603983,7.78,0.59
3.0,27.75,3.955591133075714,-0.06648789518042389,7.78,0.59
3.0,27.75,3.955591133075714,-0.06648789518042389,7.78,0.58
3.0,28.31,4.116851090280909,-0.06919844709813984,10.55,0.75
3.0,28.34,4.125580936404648,-0.06934518347065394,10.55,0.75
3.0,28.37,4.13432002861431,-0.06949207525680177,10.53,0.75
3.0,28.31,4.116851090280909,-0.06919844709813984,10.51,0.75
3.0,28.37,4.13432002861431,-0.06949207525680177,10.51,0.75
3.0,28.37,4.13432002861431,-0.06949207525680177,10.51,0.75
3.0,28.31,4.116851090280909,-0.06919844709813984,10.52,0.75
3.0,28.25,4.099419136291193,-0.06890544059401288,10.51,0.75
3.0,28.31,4.116851090280909,-0.06919844709813984,10.51,0.75
3.0,28.22,4.090717028425217,-0.06875917046239997,10.52,0.75
3.0,28.1,4.056001057820521,-0.06817564407228571,10.51,0.75
3.0,28.22,4.090717028425217,-0.06875917046239997,10.5,0.75
3.0,28.19,4.082024166645161,-0.06861305574442081,10.5,0.75
3.0,28.07,4.0473451803841485,-0.06803015100884145,10.52,0.75
3.0,28.07,4.0473451803841485,-0.06803015100884145,10.54,0.75
3.0,28.19,4.082024166645161,-0.06861305574442081,10.56,0.75
3.0,28.04,4.038698549033698,-0.06788481335903095,10.56,0.75
3.0,28.07,4.0473451803841485,-0.06803015100884145,10.55,0.75
3.0,28.22,4.090717028425217,-0.06875917046239997,10.57,0.75
3.0,28.4,4.14306836690989,-0.06963912245658331,10.58,0.75
4.0,27.6,4.59506775134015,-0.0791325999065107,8.51,0.66
4.0,27.75,4.645149863823742,-0.07999507419069966,8.49,0.65
4.0,27.87,4.6854109962007975,-0.08068841937135501,8.47,0.64
4.0,27.84,4.675329426240684,-0.08051480259674916,8.46,0.64
4.0,27.84,4.675329426240684,-0.08051480259674916,8.45,0.64
4.0,27.9,4.6955034240714735,-0.08086222313225552,8.45,0.64
4.0,27.84,4.675329426240684,-0.08051480259674916,8.43,0.64
4.0,27.87,4.6854109962007975,-0.08068841937135501,8.43,0.64
4.0,27.99,4.725845855146899,-0.08138475633272516,8.42,0.64
4.0,27.93,4.705606709852717,-0.08103621387945073,8.42,0.64
4.0,27.96,4.715720853544526,-0.08121039161294061,8.45,0.64
4.0,27.93,4.705606709852717,-0.08103621387945073,8.46,0.64
4.0,27.9,4.6955034240714735,-0.08086222313225552,8.49,0.64
4.0,27.84,4.675329426240684,-0.08051480259674916,8.49,0.64
4.0,27.78,4.655198860052158,-0.0801681300064215,8.53,0.64
4.0,27.81,4.665258714191138,-0.08034137280843798,8.55,0.64
4.0,27.81,4.665258714191138,-0.08034137280843798,8.57,0.64
4.0,27.87,4.6854109962007975,-0.08068841937135501,8.57,0.64
4.0,27.84,4.675329426240684,-0.08051480259674916,8.57,0.64
4.0,27.87,4.6854109962007975,-0.08068841937135501,8.58,0.64
4.0,28.16,4.783425958093257,-0.0823763550415148,11.29,0.81
4.0,28.07,4.752898942538217,-0.0818506430740357,11.29,0.82
4.0,28.1,4.763063756479332,-0.08202569341023407,11.27,0.82
4.0,28.07,4.752898942538217,-0.0818506430740357,11.27,0.82
4.0,28.22,4.803831591349445,-0.08272776461797424,11.25,0.82
4.0,28.22,4.803831591349445,-0.08272776461797424,11.25,0.82
4.0,28.13,4.773239428331011,-0.08220093073272708,11.23,0.82
4.0,28.13,4.773239428331011,-0.08220093073272708,11.23,0.82
4.0,28.1,4.763063756479332,-0.08202569341023407,11.21,0.81
4.0,28.13,4.773239428331011,-0.08220093073272708,11.2,0.81
4.0,28.1,4.763063756479332,-0.08202569341023407,11.22,0.81
4.0,28.19,4.793623345766068,-0.08255196633659719,11.22,0.81
4.0,28.25,4.814050694843387,-0.08290374988564597,11.22,0.81
4.0,28.16,4.783425958093257,-0.0823763550415148,11.23,0.81
4.0,28.1,4.763063756479332,-0.08202569341023407,11.23,0.81
4.0,28.19,4.793623345766068,-0.08255196633659719,11.2,0.81
4.0,28.22,4.803831591349445,-0.08272776461797424,11.2,0.81
4.0,28.19,4.793623345766068,-0.08255196633659719,11.18,0.81
4.0,28.25,4.814050694843387,-0.08290374988564597,11.18,0.81
4.0,28.37,4.855035687924811,-0.08360956081927967,11.16,0.81
5.0,28.04,5.149124009201607,-0.06564794438838946,11.84,0.88
5.0,28.22,5.215444780089822,-0.06649349059611027,11.84,0.88
5.0,28.28,5.237646009827849,-0.06677654167287427,11.84,0.88
5.0,28.13,5.182231347459615,-0.06607004117551778,11.84,0.88
5.0,28.25,5.226539500827047,-0.0666349409881887,11.84,0.88
5.0,28.19,5.204361847616176,-0.06635219049663899,11.84,0.88
5.0,28.25,5.226539500827047,-0.0666349409881887,11.8,0.88
5.0,28.28,5.237646009827849,-0.06677654167287427,11.77,0.88
5.0,28.16,5.193290703406107,-0.06621104068977482,11.77,0.88
5.0,28.25,5.226539500827047,-0.0666349409881887,11.79,0.88
5.0,28.1,5.171183779776702,-0.06592919195386789,11.83,0.88
5.0,28.01,5.138111806309428,-0.06550754604456097,11.86,0.88
5.0,28.01,5.138111806309428,-0.06550754604456097,11.86,0.88
5.0,28.04,5.149124009201607,-0.06564794438838946,11.86,0.88
5.0,27.95,5.1161227653158,-0.06522720023472534,11.87,0.88
5.0,28.07,5.160148000357365,-0.0657884930248251,11.88,0.88
5.0,28.13,5.182231347459615,-0.06607004117551778,11.88,0.88
5.0,28.13,5.182231347459615,-0.06607004117551778,11.85,0.88
5.0,28.31,5.248764307092228,-0.06691829265016694,11.81,0.88
5.0,28.34,5.259894392620185,-0.06706019392006678,11.8,0.88
5.1,27.78,5.080904419815775,-0.06136618739110577,9.36,0.72
5.1,27.78,5.080904419815775,-0.06136618739110577,9.38,0.71
5.1,27.81,5.091884220871336,-0.06149879931871157,9.38,0.7
5.1,27.87,5.113879375495321,-0.06176445257034287,9.37,0.7
5.1,27.81,5.091884220871336,-0.06149879931871157,9.36,0.69
5.1,27.81,5.091884220871336,-0.06149879931871157,9.35,0.69
5.1,27.78,5.080904419815775,-0.06136618739110577,9.35,0.69
5.1,27.93,5.135921933469788,-0.062030678350533684,9.36,0.69
5.1,27.99,5.158011894794739,-0.06229747665928406,9.37,0.69
5.1,27.93,5.135921933469788,-0.062030678350533684,9.35,0.69
5.1,27.81,5.091884220871336,-0.06149879931871157,9.35,0.69
5.1,27.87,5.113879375495321,-0.06176445257034287,9.34,0.69
5.1,27.93,5.135921933469788,-0.062030678350533684,9.34,0.69
5.1,27.84,5.102875872764518,-0.06163155437845728,9.34,0.69
5.1,27.78,5.080904419815775,-0.06136618739110577,9.34,0.69
5.1,27.87,5.113879375495321,-0.06176445257034287,9.34,0.69
5.1,27.93,5.135921933469788,-0.062030678350533684,9.35,0.69
5.1,27.87,5.113879375495321,-0.06176445257034287,9.35,0.69
5.1,27.84,5.102875872764518,-0.06163155437845728,9.35,0.69
5.1,27.75,5.069936469597834,-0.06123371859563984,9.35,0.69
6.0,27.84,5.258572952914669,-0.022407984021267306,10.05,0.76
6.0,27.75,5.224628514739723,-0.022263338993985998,10.01,0.75
6.0,27.87,5.269912190491729,-0.022456303110251187,9.99,0.75
6.0,27.99,5.315391265060355,-0.022650099865637253,9.99,0.76
6.0,27.93,5.292627302923964,-0.02255309740805411,9.99,0.76
6.0,27.72,5.213338126866818,-0.02221522806478234,9.98,0.76
6.0,27.72,5.213338126866818,-0.02221522806478234,9.98,0.76
6.0,27.99,5.315391265060355,-0.022650099865637253,9.98,0.75
6.0,27.93,5.292627302923964,-0.02255309740805411,9.96,0.75
6.0,27.78,5.2359311150386665,-0.022311501963134715,9.94,0.75
6.0,27.78,5.2359311150386665,-0.022311501963134715,9.94,0.75
6.0,27.87,5.269912190491729,-0.022456303110251187,9.94,0.75
6.0,27.93,5.292627302923964,-0.02255309740805411,9.96,0.75
6.0,27.9,5.281263640494826,-0.02250467423918012,9.98,0.75
6.0,27.93,5.292627302923964,-0.02255309740805411,10.0,0.75
6.0,27.99,5.315391265060355,-0.022650099865637253,10.0,0.75
6.0,27.96,5.3040031777791405,-0.022601572616873157,10.02,0.75
6.0,27.96,5.3040031777791405,-0.022601572616873157,10.04,0.75
6.0,27.93,5.292627302923964,-0.02255309740805411,10.05,0.75
6.0,28.05,5.338204076900902,-0.022747310483000625,10.05,0.75
6.0,28.31,5.437624080346842,-0.02317096189348,12.39,0.94
6.0,28.1,5.357252069180921,-0.022828478341746658,12.39,0.94
6.0,27.71,5.20957737811497,-0.022199202652813357,12.39,0.94
6.0,27.83,5.254795920928101,-0.02239188922270491,12.4,0.95
6.0,28.1,5.357252069180921,-0.022828478341746658,12.41,0.95
6.0,28.1,5.357252069180921,-0.022828478341746658,12.41,0.95
6.0,28.31,5.437624080346842,-0.02317096189348,12.46,0.95
6.0,28.25,5.4145995864549565,-0.02307284925040234,12.46,0.95
6.0,28.01,5.322990107928965,-0.02268248027589391,12.46,0.95
6.0,28.04,5.334398549253578,-0.02273109425789977,12.46,0.95
6.0,28.1,5.357252069180921,-0.022828478341746658,12.44,0.95
6.0,28.22,5.403105658148071,-0.02302387098878109,12.43,0.95
6.0,28.25,5.4145995864549565,-0.02307284925040234,12.42,0.95
6.0,28.16,5.3801544388124185,-0.022926070585373763,12.42,0.95
6.0,27.92,5.2888380585113595,-0.022536950569546663,12.44,0.95
6.0,28.07,5.34581920300423,-0.022779760279850687,12.44,0.95
6.0,28.13,5.368697147783649,-0.022877248443587683,12.44,0.95
6.0,28.1,5.357252069180921,-0.022828478341746658,12.44,0.95
6.0,28.1,5.357252069180921,-0.022828478341746658,12.43,0.95
6.0,28.16,5.3801544388124185,-0.022926070585373763,12.42,0.95
7.0,28.34,5.477442768382772,0.0453608239770911,13.1,1.02
7.0,27.95,5.3277247699792465,0.044120951273904474,13.09,1.03
7.0,27.95,5.3277247699792465,0.044120951273904474,13.09,1.03
7.0,27.98,5.3391678841417685,0.044215716132110235,13.06,1.03
7.0,28.01,5.350623274128531,0.04431058265116871,13.04,1.04
7.0,28.01,5.350623274128531,0.04431058265116871,13.02,1.04
7.0,27.83,5.282075071571556,0.04374290844960859,13.02,1.04
7.0,27.74,5.2479666939203105,0.04346044377034018,13.02,1.04
7.0,27.86,5.2934690824371184,0.04383726666440349,13.04,1.04
7.0,27.98,5.3391678841417685,0.044215716132110235,13.05,1.04
7.0,28.13,5.396567592317984,0.04469106533592975,13.05,1.03
7.0,28.07,5.373570881574778,0.0445006206718438,13.04,1.03
7.0,27.98,5.3391678841417685,0.044215716132110235,13.03,1.03
7.0,27.92,5.316293931640963,0.044026288076551436,13.03,1.03
7.0,27.98,5.3391678841417685,0.044215716132110235,13.0,1.03
7.0,27.89,5.304875369126922,0.043931726540051105,12.98,1.03
7.0,27.71,5.2366217863517095,0.04336649219895614,12.98,1.03
7.0,27.92,5.316293931640963,0.044026288076551436,12.98,1.03
7.0,27.98,5.3391678841417685,0.044215716132110235,12.99,1.03
7.0,27.89,5.304875369126922,0.043931726540051105,12.99,1.03
7.2,27.9,5.300163129217775,0.05991871382343566,10.84,0.83
7.2,27.9,5.300163129217775,0.05991871382343566,10.83,0.83
7.2,27.93,5.311567457560328,0.060047640550716735,10.81,0.83
7.2,27.9,5.300163129217775,0.05991871382343566,10.8,0.83
7.2,27.84,5.277391240920663,0.059661276038064065,10.83,0.83
7.2,27.84,5.277391240920663,0.059661276038064065,10.83,0.83
7.2,27.84,5.277391240920663,0.059661276038064065,10.84,0.83
7.2,27.84,5.277391240920663,0.059661276038064065,10.84,0.83
7.2,27.93,5.311567457560328,0.060047640550716735,10.85,0.83
7.2,27.87,5.288771057004554,0.059789925652551444,10.85,0.83
7.2,27.87,5.288771057004554,0.059789925652551444,10.86,0.83
7.2,27.81,5.266023680966102,0.05953276497997356,10.84,0.83
7.2,27.81,5.266023680966102,0.05953276497997356,10.83,0.83
7.2,27.84,5.277391240920663,0.059661276038064065,10.83,0.83
7.2,27.99,5.334412882633427,0.060305909674469506,10.86,0.83
7.2,28.05,5.357307332223852,0.060564733023809735,10.89,0.83
7.2,27.96,5.322984042032213,0.060176705834394696,10.86,0.83
7.2,27.9,5.300163129217775,0.05991871382343566,10.86,0.83
7.2,27.84,5.277391240920663,0.059661276038064065,10.85,0.83
7.2,27.93,5.311567457560328,0.060047640550716735,10.84,0.83
8.1,27.87,5.20868104334295,0.1416058931090946,11.45,0.91
8.1,27.75,5.163923518940943,0.14038909193360344,11.47,0.9
8.1,27.75,5.163923518940943,0.14038909193360344,11.47,0.9
8.1,27.69,5.141617179918585,0.13978266027979883,11.47,0.9
8.1,27.66,5.130482116202066,0.13947993668638173,11.44,0.9
8.1,27.78,5.175094794246784,0.14069279999399104,11.42,0.9
8.1,27.81,5.186278140082397,0.14099683621003536,11.41,0.9
8.1,27.9,5.219900600767885,0.1419109137921094,11.41,0.9
8.1,27.93,5.231132228722595,0.14221626263078105,11.38,0.9
8.1,27.84,5.197473556447786,0.14130120058173656,11.39,0.9
8.1,27.93,5.231132228722595,0.14221626263078105,11.39,0.9
8.1,27.93,5.231132228722595,0.14221626263078105,11.4,0.9
8.1,27.93,5.231132228722595,0.14221626263078105,11.4,0.9
8.1,27.99,5.253631696221338,0.14282794477509483,11.4,0.9
8.1,27.9,5.219900600767885,0.1419109137921094,11.4,0.9
8.1,27.9,5.219900600767885,0.1419109137921094,11.38,0.9
8.1,27.9,5.219900600767885,0.1419109137921094,11.41,0.9
8.1,27.9,5.219900600767885,0.1419109137921094,11.42,0.9
8.1,27.93,5.231132228722595,0.14221626263078105,11.42,0.9
8.1,27.93,5.231132228722595,0.14221626263078105,11.43,0.9
8.1,28.22,5.340326935153145,0.14518488631846982,13.49,1.12
8.1,28.07,5.283706091738257,0.14364556282493343,13.47,1.11
8.1,27.98,5.249878432046611,0.14272590659669346,13.47,1.12
8.1,27.92,5.227387011567718,0.14211444322281755,13.49,1.12
8.1,28.07,5.283706091738257,0.14364556282493343,13.49,1.12
8.1,28.16,5.317642386197867,0.14456817245408482,13.5,1.12
8.1,28.01,5.261142248080719,0.14303213051711663,13.5,1.12
8.1,27.95,5.238626686542276,0.1424200108319271,13.51,1.12
8.1,28.13,5.306318217514889,0.14426030775537751,13.51,1.12
8.1,28.19,5.3289786254106195,0.1448763653084489,13.5,1.12
8.1,28.19,5.3289786254106195,0.1448763653084489,13.48,1.12
8.1,28.19,5.3289786254106195,0.1448763653084489,13.49,1.12
8.1,28.04,5.2724181346445995,0.1433386825931966,13.49,1.12
8.1,28.13,5.306318217514889,0.14426030775537751,13.49,1.12
8.1,28.07,5.283706091738257,0.14364556282493343,13.47,1.12
8.1,28.1,5.295006119361686,0.14395277121232708,13.47,1.12
8.1,28.07,5.283706091738257,0.14364556282493343,13.47,1.12
8.1,28.01,5.261142248080719,0.14303213051711663,13.48,1.12
8.1,27.92,5.227387011567718,0.14211444322281755,13.52,1.13
8.1,28.01,5.261142248080719,0.14303213051711663,13.53,1.13
9.0,27.81,5.059126920404438,0.23789795202010122,11.94,0.96
9.0,27.93,5.102881327939208,0.23995543824413576,11.94,0.96
9.0,27.96,5.113849366318821,0.24047119400777633,11.94,0.96
9.0,27.84,5.07004786039058,0.23841149305153073,11.95,0.96
9.0,27.84,5.07004786039058,0.23841149305153073,11.95,0.95
9.0,27.81,5.059126920404438,0.23789795202010122,11.96,0.95
9.0,27.81,5.059126920404438,0.23789795202010122,11.97,0.96
9.0,27.81,5.059126920404438,0.23789795202010122,11.99,0.96
9.0,27.84,5.07004786039058,0.23841149305153073,11.99,0.96
9.0,27.78,5.048217755016666,0.23738496467172449,11.99,0.96
9.0,27.72,5.026434748036223,0.23636065102412923,12.0,0.96
9.0,27.72,5.026434748036223,0.23636065102412923,11.99,0.96
9.0,27.72,5.026434748036223,0.23636065102412923,11.99,0.96
9.0,27.75,5.037320364227261,0.2368725310064005,12.0,0.96
9.0,27.9,5.091925064157964,0.23944023616354804,12.01,0.96
9.0,27.9,5.091925064157964,0.23944023616354804,12.01,0.96
9.0,27.87,5.080980574975088,0.23892558776601305,12.01,0.96
9.0,27.93,5.102881327939208,0.23995543824413576,12.01,0.96
9.0,27.96,5.113849366318821,0.24047119400777633,12.0,0.96
9.0,27.87,5.080980574975088,0.23892558776601305,11.98,0.96
9.0,28.07,5.154166245274544,0.24236703554057626,13.78,1.2
9.0,27.77,5.04458398313149,0.23721409192961063,13.81,1.2
9.0,27.98,5.121167933348766,0.24081533878523265,13.81,1.2
9.0,28.16,5.187270528585632,0.24392371544339464,13.83,1.2
9.0,28.04,5.1431550333675835,0.24184924960574228,13.83,1.19
9.0,28.04,5.1431550333675835,0.24184924960574228,13.8,1.19
9.0,28.1,5.165189231779872,0.242885375158463,13.79,1.19
9.0,28.13,5.176223992883568,0.2434042684594024,13.8,1.19
9.0,28.1,5.165189231779872,0.242885375158463,13.8,1.19
9.0,28.13,5.176223992883568,0.2434042684594024,13.83,1.19
9.0,27.98,5.121167933348766,0.24081533878523265,13.84,1.19
9.0,27.92,5.099227931723419,0.23978364269693403,13.81,1.19
